vplink,videosrc,like,cm,collection,time
https://www.douyin.com/video/7012834467270249766,"<source class="""" src=""//v26-web.douyinvod.com/8e7faaa2147474bc00f2d355a9c332fb/61fb84ab/video/tos/cn/tos-cn-ve-15/367d0186e6f94b37a18bcf67b720c6c6/?a=6383&amp;br=768&amp;bt=768&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWHY2y~AGZ&amp;l=021643700629940fdbddc0200ff2f010a96c69300000011c0af87&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=MzNxdjM6Zng8ODMzNGkzM0ApMzU3ZDk8Zzw8NzZkNzdnPGdmbzNwcjRfYjZgLS1kLWFzczEwY18wMjM1YTZiNTFeLWI6Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//v3-web.douyinvod.com/57f070f239aba7a406489a9a653cb78d/61fb84ab/video/tos/cn/tos-cn-ve-15/367d0186e6f94b37a18bcf67b720c6c6/?a=6383&amp;br=768&amp;bt=768&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWHY2y~AGZ&amp;l=021643700629940fdbddc0200ff2f010a96c69300000011c0af87&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=MzNxdjM6Zng8ODMzNGkzM0ApMzU3ZDk8Zzw8NzZkNzdnPGdmbzNwcjRfYjZgLS1kLWFzczEwY18wMjM1YTZiNTFeLWI6Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//v26-web.douyinvod.com/7512f1bf1f93e495c7f0fbf98855af73/61fb84ab/video/tos/cn/tos-cn-ve-15/8ef0a7cb35d04781971eb6c9063ce1d9/?a=6383&amp;br=1156&amp;bt=1156&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=4&amp;er=&amp;ft=VgcwUVIIL7ThWHY2y~AGZ&amp;l=021643700629940fdbddc0200ff2f010a96c69300000011c0af87&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=MzNxdjM6Zng8ODMzNGkzM0ApNWRmaTdlNWU2Nzg4M2k7ZGdmbzNwcjRfYjZgLS1kLWFzczMwMjUzNTUwMS5iMmEuYTE6Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//www.douyin.com/aweme/v1/play/?aid=6383&amp;app_name=aweme&amp;channel=channel_pc_web&amp;device_platform=web&amp;did=0&amp;file_id=9ed04a44a83e499d98d69563ab4f2304&amp;fp=&amp;is_play_url=1&amp;line=0&amp;referer=&amp;sign=50ffb591a43c97f1abc2b61a870e6109&amp;source=PackSourceEnum_AWEME_DETAIL&amp;target=7012834467270249766&amp;user_agent=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F76.0.3790.0%20Safari%2F537.36&amp;video_id=v0d00fg10000c599eubc77u0ss6nr0i0&amp;webid=7059640344208246309"" type="""">",1329,35,86,发布时间：2021-09-28 12:19
https://www.douyin.com/video/7015470561895664933,"<source class="""" src=""//v26-web.douyinvod.com/99701b65308a78e522501021a3c9df60/61fb84cf/video/tos/cn/tos-cn-ve-15/29a7489ea6894ef990825fdfa903d99d/?a=6383&amp;br=883&amp;bt=883&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWHq2y~AGZ&amp;l=021643700632715fdbddc0100fff0030ac21d12000000480e27d7&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=amxxPGQ6ZmV5ODMzNGkzM0ApZWc0O2Q0Njs6Nzs6OzU2NGdwY3JhcjRvXmFgLS1kLWFzc18vLmJhXy8wNDFjX2AzLi46Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//v3-web.douyinvod.com/261737e42a5505c93379832c738f31ee/61fb84cf/video/tos/cn/tos-cn-ve-15/29a7489ea6894ef990825fdfa903d99d/?a=6383&amp;br=883&amp;bt=883&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWHq2y~AGZ&amp;l=021643700632715fdbddc0100fff0030ac21d12000000480e27d7&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=amxxPGQ6ZmV5ODMzNGkzM0ApZWc0O2Q0Njs6Nzs6OzU2NGdwY3JhcjRvXmFgLS1kLWFzc18vLmJhXy8wNDFjX2AzLi46Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//v26-web.douyinvod.com/72e011427281f3f3574e4338824912e3/61fb84cf/video/tos/cn/tos-cn-ve-15/0430c30d604c4da582119b98b058210b/?a=6383&amp;br=1358&amp;bt=1358&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=4&amp;er=&amp;ft=VgcwUVIIL7ThWHq2y~AGZ&amp;l=021643700632715fdbddc0100fff0030ac21d12000000480e27d7&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=amxxPGQ6ZmV5ODMzNGkzM0ApODQ4ZzhlZ2Q4NzYzZGc4NmdwY3JhcjRvXmFgLS1kLWFzczNjNTZhMmJjMWFgMl5iYjY6Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//www.douyin.com/aweme/v1/play/?aid=6383&amp;app_name=aweme&amp;channel=channel_pc_web&amp;device_platform=web&amp;did=0&amp;file_id=1131268c7b8f447783321bad8e11d2bb&amp;fp=&amp;is_play_url=1&amp;line=0&amp;referer=&amp;sign=7f280b0fa775f84da15f1b4d0b59fc2a&amp;source=PackSourceEnum_AWEME_DETAIL&amp;target=7015470561895664933&amp;user_agent=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F76.0.3790.0%20Safari%2F537.36&amp;video_id=v0d00fg10000c5dvabrc77uad9unfisg&amp;webid=7059640344208246309"" type="""">",1.1w,1421,806,发布时间：2021-10-05 16:50
https://www.douyin.com/video/7016230854032739620,"<source class="""" src=""//v26-web.douyinvod.com/cabcd3ac2a1e6f1b61c97884a1b0190c/61fb84d3/video/tos/cn/tos-cn-ve-15/f451b2de55cb4fb2b845d920534ff57b/?a=6383&amp;br=727&amp;bt=727&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWHZ2y~AGZ&amp;l=021643700636286fdbddc0200fff0030a92182f00000024a25094&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=amt0NDM6ZmtkODMzNGkzM0ApNWY0ZWZoaGQ8NzVlPDk8OmcxNTJmcjRvY2NgLS1kLTBzczYyMzBiMS1eLi9hYmFjY2E6Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//v3-web.douyinvod.com/a510c1ed58fc38c0a2d4aa1c0c0fa46a/61fb84d3/video/tos/cn/tos-cn-ve-15/f451b2de55cb4fb2b845d920534ff57b/?a=6383&amp;br=727&amp;bt=727&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWHZ2y~AGZ&amp;l=021643700636286fdbddc0200fff0030a92182f00000024a25094&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=amt0NDM6ZmtkODMzNGkzM0ApNWY0ZWZoaGQ8NzVlPDk8OmcxNTJmcjRvY2NgLS1kLTBzczYyMzBiMS1eLi9hYmFjY2E6Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//v26-web.douyinvod.com/3ee0f4a5a963ddc783285027e0af0eb1/61fb84d3/video/tos/cn/tos-cn-ve-15/614bc0f4188943408d4267d08ddb2dcd/?a=6383&amp;br=1117&amp;bt=1117&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=4&amp;er=&amp;ft=VgcwUVIIL7ThWHZ2y~AGZ&amp;l=021643700636286fdbddc0200fff0030a92182f00000024a25094&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=amt0NDM6ZmtkODMzNGkzM0ApMzk5Z2RlaDw3Nzs7NTM7N2cxNTJmcjRvY2NgLS1kLTBzczMuMTJiNDQxMTYxMTYtL2A6Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//www.douyin.com/aweme/v1/play/?aid=6383&amp;app_name=aweme&amp;channel=channel_pc_web&amp;device_platform=web&amp;did=0&amp;file_id=7d9f6f9dbe2d4291aae0e4ceb316c529&amp;fp=&amp;is_play_url=1&amp;line=0&amp;referer=&amp;sign=6ae9f0b0d30af3eb36f9a28728c229b4&amp;source=PackSourceEnum_AWEME_DETAIL&amp;target=7016230854032739620&amp;user_agent=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F76.0.3790.0%20Safari%2F537.36&amp;video_id=v0300fg10000c5fafhrc77u0i15q8h4g&amp;webid=7059640344208246309"" type="""">",6951,266,659,发布时间：2021-10-07 15:59
https://www.douyin.com/video/6995747849841511692,,,,,
https://www.douyin.com/video/6996497689433132288,"<source class="""" src=""//v26-web.douyinvod.com/7fea791991bcb8a20340ec02de6ddc9a/61fb84de/video/tos/cn/tos-cn-ve-15/a6a303bf89f844edb8d3445114ca13fd/?a=6383&amp;br=793&amp;bt=793&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWH~2y~AGZ&amp;l=021643700658968fdbddc0300fff0010a8d419a0000003ffccfc4&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=ajhmamg6Zm47NzMzNGkzM0ApOjtkNzk5ZTs6NzVoO2g4M2dqcjYvcjQwbWBgLS1kLWFzcy4uLzZeLTRfXjJhYGBjXjY6Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//v3-web.douyinvod.com/26cd5270ac5976d93dc04a3c2f5db726/61fb84de/video/tos/cn/tos-cn-ve-15/a6a303bf89f844edb8d3445114ca13fd/?a=6383&amp;br=793&amp;bt=793&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWH~2y~AGZ&amp;l=021643700658968fdbddc0300fff0010a8d419a0000003ffccfc4&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=ajhmamg6Zm47NzMzNGkzM0ApOjtkNzk5ZTs6NzVoO2g4M2dqcjYvcjQwbWBgLS1kLWFzcy4uLzZeLTRfXjJhYGBjXjY6Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//v26-web.douyinvod.com/7fea791991bcb8a20340ec02de6ddc9a/61fb84de/video/tos/cn/tos-cn-ve-15/a6a303bf89f844edb8d3445114ca13fd/?a=6383&amp;br=793&amp;bt=793&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWH~2y~AGZ&amp;l=021643700658968fdbddc0300fff0010a8d419a0000003ffccfc4&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=ajhmamg6Zm47NzMzNGkzM0ApOjtkNzk5ZTs6NzVoO2g4M2dqcjYvcjQwbWBgLS1kLWFzcy4uLzZeLTRfXjJhYGBjXjY6Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//www.douyin.com/aweme/v1/play/?aid=6383&amp;app_name=aweme&amp;channel=channel_pc_web&amp;device_platform=web&amp;did=0&amp;file_id=095aef8cec2d457a8bb7606a49a28171&amp;fp=verify_kz3sxjes_WG1hvyQp_BGBu_4rum_9CeE_ChjgfsgdTFoI&amp;is_play_url=1&amp;line=0&amp;referer=&amp;sign=d623b8e0fd894591f2a034ee9be5be40&amp;source=PackSourceEnum_AWEME_DETAIL&amp;target=6996497689433132288&amp;user_agent=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F76.0.3790.0%20Safari%2F537.36&amp;video_id=v0d00fg10000c4c8pk3c77ue2g9cu5mg&amp;webid=7059640521689728526"" type="""">",8085,174,651,发布时间：2021-08-15 11:44
https://www.douyin.com/video/6997613913068064034,"<source class="""" src=""//v26-web.douyinvod.com/1b67ed3adeded2baeac49e76733d7a74/61fb84eb/video/tos/cn/tos-cn-ve-15/c33e40624c784d66ab3868ec6c687347/?a=6383&amp;br=827&amp;bt=827&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWHM2y~AGZ&amp;l=021643700665862fdbddc0100fff0020a983916000000297ddcbd&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=anE5ZmY6ZmY7NzMzNGkzM0ApOTM2OjU7NjxpNzc7aDY1N2dpYGcucjRnNGJgLS1kLTBzczMuYy9jXl5iYDNhMDRgYy46Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//v3-web.douyinvod.com/79f09d532efc569d4ada88c307eb3ae2/61fb84eb/video/tos/cn/tos-cn-ve-15/c33e40624c784d66ab3868ec6c687347/?a=6383&amp;br=827&amp;bt=827&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWHM2y~AGZ&amp;l=021643700665862fdbddc0100fff0020a983916000000297ddcbd&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=anE5ZmY6ZmY7NzMzNGkzM0ApOTM2OjU7NjxpNzc7aDY1N2dpYGcucjRnNGJgLS1kLTBzczMuYy9jXl5iYDNhMDRgYy46Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//v26-web.douyinvod.com/1b67ed3adeded2baeac49e76733d7a74/61fb84eb/video/tos/cn/tos-cn-ve-15/c33e40624c784d66ab3868ec6c687347/?a=6383&amp;br=827&amp;bt=827&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWHM2y~AGZ&amp;l=021643700665862fdbddc0100fff0020a983916000000297ddcbd&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=anE5ZmY6ZmY7NzMzNGkzM0ApOTM2OjU7NjxpNzc7aDY1N2dpYGcucjRnNGJgLS1kLTBzczMuYy9jXl5iYDNhMDRgYy46Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//www.douyin.com/aweme/v1/play/?aid=6383&amp;app_name=aweme&amp;channel=channel_pc_web&amp;device_platform=web&amp;did=0&amp;file_id=412f3ce7834d46fc9e3a8a2f723f0166&amp;fp=verify_kz3sxjes_WG1hvyQp_BGBu_4rum_9CeE_ChjgfsgdTFoI&amp;is_play_url=1&amp;line=0&amp;referer=&amp;sign=c5a18b17092ff529d5090a4d50d26b71&amp;source=PackSourceEnum_AWEME_DETAIL&amp;target=6997613913068064034&amp;user_agent=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F76.0.3790.0%20Safari%2F537.36&amp;video_id=v0300fg10000c4e87cjc77uc1cj6cnlg&amp;webid=7059640521689728526"" type="""">",1209,67,71,发布时间：2021-08-18 11:55
https://www.douyin.com/video/6999555022950370563,"<source class="""" src=""//v26-web.douyinvod.com/8bcbe0cee4c9a135a4c5ae8d91193449/61fb84fc/video/tos/cn/tos-cn-ve-15/16f28c9aead3464bb36ad8e35df29b1e/?a=6383&amp;br=782&amp;bt=782&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWHg2y~AGZ&amp;l=021643700668973fdbddc0200ff2f010a2e4ecb0000005a6a498e&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=M2c3azM6ZndwNzMzNGkzM0ApOzg1NzQ6M2Q0N2g5Ozs4PGdybWlxcjRvZ2VgLS1kLWFzc14xLy8vLy1jNF4yNDIyYS46Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//v3-web.douyinvod.com/0f577a5f5cf1d0629824ee4217ba5978/61fb84fc/video/tos/cn/tos-cn-ve-15/16f28c9aead3464bb36ad8e35df29b1e/?a=6383&amp;br=782&amp;bt=782&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWHg2y~AGZ&amp;l=021643700668973fdbddc0200ff2f010a2e4ecb0000005a6a498e&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=M2c3azM6ZndwNzMzNGkzM0ApOzg1NzQ6M2Q0N2g5Ozs4PGdybWlxcjRvZ2VgLS1kLWFzc14xLy8vLy1jNF4yNDIyYS46Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//v26-web.douyinvod.com/84e98e4706626702a3078fe172ab65fb/61fb84fc/video/tos/cn/tos-cn-ve-15/cea7bc67dbd84c6d8b94dc3872b35d38/?a=6383&amp;br=1184&amp;bt=1184&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=4&amp;er=&amp;ft=VgcwUVIIL7ThWHg2y~AGZ&amp;l=021643700668973fdbddc0200ff2f010a2e4ecb0000005a6a498e&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=M2c3azM6ZndwNzMzNGkzM0ApZGRlZTY3M2U5N2dlaGk3PGdybWlxcjRvZ2VgLS1kLWFzczFjNF8vYzVjXjVfMC5hNV86Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//www.douyin.com/aweme/v1/play/?aid=6383&amp;app_name=aweme&amp;channel=channel_pc_web&amp;device_platform=web&amp;did=0&amp;file_id=915d858567e54a17af0072124222548a&amp;fp=verify_kz3sxjes_WG1hvyQp_BGBu_4rum_9CeE_ChjgfsgdTFoI&amp;is_play_url=1&amp;line=0&amp;referer=&amp;sign=006dcab5d1ccd84c5904660c9ffce53f&amp;source=PackSourceEnum_AWEME_DETAIL&amp;target=6999555022950370563&amp;user_agent=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F76.0.3790.0%20Safari%2F537.36&amp;video_id=v0d00fg10000c4hmjtrc77u0thl4pdu0&amp;webid=7059640521689728526"" type="""">",2125,145,110,发布时间：2021-08-23 17:28
https://www.douyin.com/video/7001239175517277452,"<source class="""" src=""//v26-web.douyinvod.com/1eee311690ae1b2380895eef34773a7a/61fb84d5/video/tos/cn/tos-cn-ve-15/9eea74176e97412b839b8dc3e5f45d37/?a=6383&amp;br=765&amp;bt=765&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWHmcy~AGZ&amp;l=021643700672729fdbddc0300fff0010a87e25000000028e2596a&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=MzxzbTk6ZnBwNzMzNGkzM0ApPDkzaWdmOzs8NzlkZ2c6M2dvNi1lcjRvXmhgLS1kLTBzcy8xXmNhYzU1YWBhMjIzLjU6Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//v3-web.douyinvod.com/e6eec2abf1f12cbd983b7bff2ff67322/61fb84d5/video/tos/cn/tos-cn-ve-15/9eea74176e97412b839b8dc3e5f45d37/?a=6383&amp;br=765&amp;bt=765&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWHmcy~AGZ&amp;l=021643700672729fdbddc0300fff0010a87e25000000028e2596a&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=MzxzbTk6ZnBwNzMzNGkzM0ApPDkzaWdmOzs8NzlkZ2c6M2dvNi1lcjRvXmhgLS1kLTBzcy8xXmNhYzU1YWBhMjIzLjU6Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//v26-web.douyinvod.com/4e2a81469846865fc710a0111b2e625f/61fb84d5/video/tos/cn/tos-cn-ve-15/d364d4e64c524b9fbbb549ddd3996935/?a=6383&amp;br=1200&amp;bt=1200&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=4&amp;er=&amp;ft=VgcwUVIIL7ThWHmcy~AGZ&amp;l=021643700672729fdbddc0300fff0010a87e25000000028e2596a&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=MzxzbTk6ZnBwNzMzNGkzM0ApNjk2ZTNoZDw3N2U1OWY6M2dvNi1lcjRvXmhgLS1kLTBzczEyMy0xNjAuNTJeYC4uNGI6Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//www.douyin.com/aweme/v1/play/?aid=6383&amp;app_name=aweme&amp;channel=channel_pc_web&amp;device_platform=web&amp;did=0&amp;file_id=0871d6d5a56d4c9d8888cfddff0a6492&amp;fp=&amp;is_play_url=1&amp;line=0&amp;referer=&amp;sign=4eeae5649d605a39531de575893d7606&amp;source=PackSourceEnum_AWEME_DETAIL&amp;target=7001239175517277452&amp;user_agent=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F76.0.3790.0%20Safari%2F537.36&amp;video_id=v0300fg10000c4kmamrc77u6hj0p99r0&amp;webid=7059640521689728526"" type="""">",4088,348,194,发布时间：2021-08-28 06:23
https://www.douyin.com/video/7002158257523412264,"<source class="""" src=""//v26-web.douyinvod.com/3fa986008aea6b2a6317caae38071a40/61fb8518/video/tos/cn/tos-cn-ve-15/afcc7fd63ad045b8a40c036f6d6f2323/?a=6383&amp;br=784&amp;bt=784&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWHBcy~AGZ&amp;l=021643700686164fdbddc0300fff0010a8c311e0000336a766d02&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=amkzajQ6ZnhkNzMzNGkzM0ApNTk1PDppOTs6NzxnaDM5aWdrcC5pcjRfZmpgLS1kLTBzczE0YzM2X2AvNi0zYWNgLjY6Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//v3-web.douyinvod.com/ef3f150569d9052be3f54620dc021808/61fb8518/video/tos/cn/tos-cn-ve-15/afcc7fd63ad045b8a40c036f6d6f2323/?a=6383&amp;br=784&amp;bt=784&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWHBcy~AGZ&amp;l=021643700686164fdbddc0300fff0010a8c311e0000336a766d02&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=amkzajQ6ZnhkNzMzNGkzM0ApNTk1PDppOTs6NzxnaDM5aWdrcC5pcjRfZmpgLS1kLTBzczE0YzM2X2AvNi0zYWNgLjY6Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//v26-web.douyinvod.com/30538b1e9e3dca1c67db5263cbe9fc35/61fb8518/video/tos/cn/tos-cn-ve-15/cc6394c82898400f86c4e8449cb5b798/?a=6383&amp;br=1240&amp;bt=1240&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=4&amp;er=&amp;ft=VgcwUVIIL7ThWHBcy~AGZ&amp;l=021643700686164fdbddc0300fff0010a8c311e0000336a766d02&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=amkzajQ6ZnhkNzMzNGkzM0ApaTo5OWk0NTs8NzM4OjQ2OGdrcC5pcjRfZmpgLS1kLTBzc2AxXzReMl4tYTAwMDRiYF46Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//www.douyin.com/aweme/v1/play/?aid=6383&amp;app_name=aweme&amp;channel=channel_pc_web&amp;device_platform=web&amp;did=0&amp;file_id=f9610cefdd964079826cfb79962f6724&amp;fp=verify_kz3sy483_RPdrU42o_XVII_4Bd1_9IQ5_2yD8Z3d56IDZ&amp;is_play_url=1&amp;line=0&amp;referer=&amp;sign=96e49424b09ffd24b483811043a35144&amp;source=PackSourceEnum_AWEME_DETAIL&amp;target=7002158257523412264&amp;user_agent=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F76.0.3790.0%20Safari%2F537.36&amp;video_id=v0300fg10000c4maiubc77u1lg10sfng&amp;webid=7059640521689728526"" type="""">",2040,71,70,发布时间：2021-08-30 17:50
https://www.douyin.com/video/7005769122239827241,,,,,
