vplink,videosrc,like,cm,collection,time
https://www.douyin.com/video/6929318026156264712,"<source class="""" src=""//v26-web.douyinvod.com/a6fa487ff08ac60a9ef19a7201db1232/61fe35c2/video/tos/cn/tos-cn-ve-15/7183e6ebf2624055a47a649cf7920a99/?a=6383&amp;br=510&amp;bt=510&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWH2Vq~AGZ&amp;l=021643877019595fdbddc0300fff0010a8d2b940000121446ba93&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=M2h0N205N2t4MzMzZ2kzM0ApNDZpNztlaDxlNzM1OzdoN2cvbWgvMjUuMGhgLS1jLWFzczNfLmAuLTItLmNjYy5jYC06Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//v3-web.douyinvod.com/991fbd3dbc084239467c8eddb6f84b73/61fe35c2/video/tos/cn/tos-cn-ve-15/7183e6ebf2624055a47a649cf7920a99/?a=6383&amp;br=510&amp;bt=510&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWH2Vq~AGZ&amp;l=021643877019595fdbddc0300fff0010a8d2b940000121446ba93&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=M2h0N205N2t4MzMzZ2kzM0ApNDZpNztlaDxlNzM1OzdoN2cvbWgvMjUuMGhgLS1jLWFzczNfLmAuLTItLmNjYy5jYC06Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//v26-web.douyinvod.com/9046305c2fea28eb0a1f31471921fad9/61fe35c2/video/tos/cn/tos-cn-ve-15-alinc2/3a3333c174014972b8482edef0263849/?a=6383&amp;br=956&amp;bt=956&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=4&amp;er=&amp;ft=VgcwUVIIL7ThWH2Vq~AGZ&amp;l=021643877019595fdbddc0300fff0010a8d2b940000121446ba93&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=M2h0N205N2t4MzMzZ2kzM0ApZTw4Nzo0NTw8N2loPDxoNGcvbWgvMjUuMGhgLS1jLWFzczU2NmEzMDNeLWE2LS40YDE6Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//www.douyin.com/aweme/v1/play/?aid=6383&amp;app_name=aweme&amp;channel=channel_pc_web&amp;device_platform=web&amp;did=0&amp;file_id=40ec4f812f0f4fb190e5b0814cf13b16&amp;fp=&amp;is_play_url=1&amp;line=0&amp;referer=&amp;sign=bb955b7941c00bc13d395838a755b9a6&amp;source=PackSourceEnum_AWEME_DETAIL&amp;target=6929318026156264712&amp;user_agent=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F76.0.3790.0%20Safari%2F537.36&amp;video_id=v0d00ffd0000c0ku3h14865j24kqpe20&amp;webid=7060397974903784993"" type="""">",215,1,11,发布时间：2021-02-15 10:53
https://www.douyin.com/video/6929851181334400268,"<source class="""" src=""//v26-web.douyinvod.com/0a4a70a48c3dd59d4d9467e5b65c88ba/61fe3521/video/tos/cn/tos-cn-ve-15/8e17870c15a04909a57f4b7cf7de8888/?a=6383&amp;br=1327&amp;bt=1327&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWHccq~AGZ&amp;l=021643876858323fdbddc0200ff2f010a9fce3200000019f8240f&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=ajV2aXF5M3d2MzMzOGkzM0ApNjllODw1OzszN2g0aDg1aWdqbmA0YGQzX2lgLS1jLTBzcy0uXmEwMzEtNTMxNmAvMDI6Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//v3-web.douyinvod.com/8c2998f54b5486bc4ecdca9ab04313cf/61fe3521/video/tos/cn/tos-cn-ve-15/8e17870c15a04909a57f4b7cf7de8888/?a=6383&amp;br=1327&amp;bt=1327&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWHccq~AGZ&amp;l=021643876858323fdbddc0200ff2f010a9fce3200000019f8240f&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=ajV2aXF5M3d2MzMzOGkzM0ApNjllODw1OzszN2g0aDg1aWdqbmA0YGQzX2lgLS1jLTBzcy0uXmEwMzEtNTMxNmAvMDI6Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//v26-web.douyinvod.com/0a4a70a48c3dd59d4d9467e5b65c88ba/61fe3521/video/tos/cn/tos-cn-ve-15/8e17870c15a04909a57f4b7cf7de8888/?a=6383&amp;br=1327&amp;bt=1327&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWHccq~AGZ&amp;l=021643876858323fdbddc0200ff2f010a9fce3200000019f8240f&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=ajV2aXF5M3d2MzMzOGkzM0ApNjllODw1OzszN2g0aDg1aWdqbmA0YGQzX2lgLS1jLTBzcy0uXmEwMzEtNTMxNmAvMDI6Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//www.douyin.com/aweme/v1/play/?aid=6383&amp;app_name=aweme&amp;channel=channel_pc_web&amp;device_platform=web&amp;did=0&amp;file_id=f52352ec19e44608808426935dba6130&amp;fp=verify_kz6pu0nh_3RPg7JaU_x8cz_4GTB_8zqU_9ki0VZGSqVka&amp;is_play_url=1&amp;line=0&amp;referer=&amp;sign=f26caebcb1e565ba9ca87ed38050660e&amp;source=PackSourceEnum_AWEME_DETAIL&amp;target=6929851181334400268&amp;user_agent=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F76.0.3790.0%20Safari%2F537.36&amp;video_id=v0300ff50000c0lsbt60gvcn7fcsq2mg&amp;webid=7060397233888560672"" type="""">",3089,48,153,发布时间：2021-02-16 21:22
https://www.douyin.com/video/6930249869651168526,"<source class="""" src=""//v3-dy-o.zjcdn.com/b16e27b300aa38ae7c9f1e8a791258ab/61fe304a/video/tos/cn/tos-cn-ve-15/742fdfd590a54916a8b161ed6324beb4/?a=6383&amp;br=1134&amp;bt=1134&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwU2IFh7ThWHSKf~AGZ&amp;l=021643875617546fdbddc0100ff2f010a7085710000002bee61e5&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=Mzt3bmw1b3ZtMzMzZmkzM0ApaGRnaDo5ZTw3NzlmPDtlNmdjXzFmcG1kL2pgLS0yLTBzc18yMzE2YzAyYDUvYF8uMS06Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//v3-dy-o.zjcdn.com/b16e27b300aa38ae7c9f1e8a791258ab/61fe304a/video/tos/cn/tos-cn-ve-15/742fdfd590a54916a8b161ed6324beb4/?a=6383&amp;br=1134&amp;bt=1134&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwU2IFh7ThWHSKf~AGZ&amp;l=021643875617546fdbddc0100ff2f010a7085710000002bee61e5&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=Mzt3bmw1b3ZtMzMzZmkzM0ApaGRnaDo5ZTw3NzlmPDtlNmdjXzFmcG1kL2pgLS0yLTBzc18yMzE2YzAyYDUvYF8uMS06Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//v3-dy-o.zjcdn.com/b16e27b300aa38ae7c9f1e8a791258ab/61fe304a/video/tos/cn/tos-cn-ve-15/742fdfd590a54916a8b161ed6324beb4/?a=6383&amp;br=1134&amp;bt=1134&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwU2IFh7ThWHSKf~AGZ&amp;l=021643875617546fdbddc0100ff2f010a7085710000002bee61e5&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=Mzt3bmw1b3ZtMzMzZmkzM0ApaGRnaDo5ZTw3NzlmPDtlNmdjXzFmcG1kL2pgLS0yLTBzc18yMzE2YzAyYDUvYF8uMS06Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//www.douyin.com/aweme/v1/play/?aid=6383&amp;app_name=aweme&amp;channel=channel_pc_web&amp;device_platform=web&amp;did=0&amp;file_id=30b4819bcc62484c95b36f79e4d6a5eb&amp;fp=&amp;is_play_url=1&amp;line=0&amp;referer=&amp;sign=db5f8e3db14b5849892067b1cee0d81d&amp;source=PackSourceEnum_AWEME_DETAIL&amp;target=6930249869651168526&amp;user_agent=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F76.0.3790.0%20Safari%2F537.36&amp;video_id=v0300f5c0000c0mj2sglp2siik4tb8f0&amp;webid=7060391955230705184"" type="""">",155,6,3,发布时间：2021-02-17 23:09
https://www.douyin.com/video/6930290859346791694,"<source class="""" src=""//v26-web.douyinvod.com/579a12290f47c0ee9d767dd97bfb3561/61fe2f19/video/tos/cn/tos-cn-ve-15/4a8202b88eea48e4b5399d574a6ab322/?a=6383&amp;br=631&amp;bt=631&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWHs4f~AGZ&amp;l=021643875319641fdbddc0300fff0010a8d6c8400000060ca8797&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=M25uPDNueGZvMzMzNWkzM0ApNzw7N2c4ZGRnNzloODdmaGdjNmpkaGFgXmpgLS1fLTBzczVeNDY1NjVgLjQwLzItXy46Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//v3-web.douyinvod.com/a16ea9f9eb2704f8ac88e039280a2dbc/61fe2f19/video/tos/cn/tos-cn-ve-15/4a8202b88eea48e4b5399d574a6ab322/?a=6383&amp;br=631&amp;bt=631&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWHs4f~AGZ&amp;l=021643875319641fdbddc0300fff0010a8d6c8400000060ca8797&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=M25uPDNueGZvMzMzNWkzM0ApNzw7N2c4ZGRnNzloODdmaGdjNmpkaGFgXmpgLS1fLTBzczVeNDY1NjVgLjQwLzItXy46Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//v26-web.douyinvod.com/579a12290f47c0ee9d767dd97bfb3561/61fe2f19/video/tos/cn/tos-cn-ve-15/4a8202b88eea48e4b5399d574a6ab322/?a=6383&amp;br=631&amp;bt=631&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWHs4f~AGZ&amp;l=021643875319641fdbddc0300fff0010a8d6c8400000060ca8797&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=M25uPDNueGZvMzMzNWkzM0ApNzw7N2c4ZGRnNzloODdmaGdjNmpkaGFgXmpgLS1fLTBzczVeNDY1NjVgLjQwLzItXy46Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//www.douyin.com/aweme/v1/play/?aid=6383&amp;app_name=aweme&amp;channel=channel_pc_web&amp;device_platform=web&amp;did=0&amp;file_id=e1cb4055e26347d1aca859d849879a48&amp;fp=&amp;is_play_url=1&amp;line=0&amp;referer=&amp;sign=fe07e63e629641479ff50417babe72c6&amp;source=PackSourceEnum_AWEME_DETAIL&amp;target=6930290859346791694&amp;user_agent=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F76.0.3790.0%20Safari%2F537.36&amp;video_id=v0300fb20000c0mlaccudkk0g9mk9kf0&amp;webid=7060390680351622687"" type="""">",1833,99,45,发布时间：2021-02-20 17:00
https://www.douyin.com/video/6930820082675354892,"<source class="""" src=""//v26-web.douyinvod.com/13351883c357723726f9b0aa5be26879/61fe2bff/video/tos/cn/tos-cn-ve-15/896c65bb68d84e30b36369b3d465950e/?a=6383&amp;br=691&amp;bt=691&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWH9kf~AGZ&amp;l=021643874526461fdbddc0200ff2f010a2e2c210000003228a1bf&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=M292dGVqZnltMzMzM2kzM0ApZjs4PDhlOWQ2NzozOzs2OWdfaTUyb2FmYmtgLS0uLTBzc2E0YmAtNjY0NTMuNmAxNV46Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//v3-web.douyinvod.com/106f4e1cd20c5a7923c39342bda92ea7/61fe2bff/video/tos/cn/tos-cn-ve-15/896c65bb68d84e30b36369b3d465950e/?a=6383&amp;br=691&amp;bt=691&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWH9kf~AGZ&amp;l=021643874526461fdbddc0200ff2f010a2e2c210000003228a1bf&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=M292dGVqZnltMzMzM2kzM0ApZjs4PDhlOWQ2NzozOzs2OWdfaTUyb2FmYmtgLS0uLTBzc2E0YmAtNjY0NTMuNmAxNV46Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//v26-web.douyinvod.com/13351883c357723726f9b0aa5be26879/61fe2bff/video/tos/cn/tos-cn-ve-15/896c65bb68d84e30b36369b3d465950e/?a=6383&amp;br=691&amp;bt=691&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWH9kf~AGZ&amp;l=021643874526461fdbddc0200ff2f010a2e2c210000003228a1bf&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=M292dGVqZnltMzMzM2kzM0ApZjs4PDhlOWQ2NzozOzs2OWdfaTUyb2FmYmtgLS0uLTBzc2E0YmAtNjY0NTMuNmAxNV46Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//www.douyin.com/aweme/v1/play/?aid=6383&amp;app_name=aweme&amp;channel=channel_pc_web&amp;device_platform=web&amp;did=0&amp;file_id=6a38848c09714638a769b9509c5e87cd&amp;fp=verify_kz6ofttz_zR63GTSg_swXr_4VTg_AE6G_lFFFlCLAgehq&amp;is_play_url=1&amp;line=0&amp;referer=&amp;sign=4b3e8584e0553ba4b1cde5935fbb4ed1&amp;source=PackSourceEnum_AWEME_DETAIL&amp;target=6930820082675354892&amp;user_agent=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F76.0.3790.0%20Safari%2F537.36&amp;video_id=v0300f100000c0njevicdgrb5q8sllb0&amp;webid=7060387212289967650"" type="""">",187,15,1,发布时间：2021-02-19 12:02
https://www.douyin.com/video/6930865344705875214,"<source class="""" src=""//v26-web.douyinvod.com/027f7ab7abc350c3b3aa4817a13f2a7f/61fe2e0b/video/tos/cn/tos-cn-ve-15/c643385532ff470b9506d83ea8a5ce22/?a=6383&amp;br=507&amp;bt=507&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWHnjf~AGZ&amp;l=021643875025063fdbddc0300fff0010a8d0c830000005bafce47&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=MzRvZng8Z3FwMzMzOWkzM0ApOjc8ZDZkaTw0N2lpZTM6Zmdpa3JqMi9tL2tgLS1jLTBzcy02LzE2NTUtLWMyYTBfLl86Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//v3-web.douyinvod.com/0b7d0d6ff679dda78cf04779e8acaffa/61fe2e0b/video/tos/cn/tos-cn-ve-15/c643385532ff470b9506d83ea8a5ce22/?a=6383&amp;br=507&amp;bt=507&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWHnjf~AGZ&amp;l=021643875025063fdbddc0300fff0010a8d0c830000005bafce47&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=MzRvZng8Z3FwMzMzOWkzM0ApOjc8ZDZkaTw0N2lpZTM6Zmdpa3JqMi9tL2tgLS1jLTBzcy02LzE2NTUtLWMyYTBfLl86Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//v26-web.douyinvod.com/027f7ab7abc350c3b3aa4817a13f2a7f/61fe2e0b/video/tos/cn/tos-cn-ve-15/c643385532ff470b9506d83ea8a5ce22/?a=6383&amp;br=507&amp;bt=507&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWHnjf~AGZ&amp;l=021643875025063fdbddc0300fff0010a8d0c830000005bafce47&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=MzRvZng8Z3FwMzMzOWkzM0ApOjc8ZDZkaTw0N2lpZTM6Zmdpa3JqMi9tL2tgLS1jLTBzcy02LzE2NTUtLWMyYTBfLl86Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//www.douyin.com/aweme/v1/play/?aid=6383&amp;app_name=aweme&amp;channel=channel_pc_web&amp;device_platform=web&amp;did=0&amp;file_id=cb710bb3fdf54f1090f8a839a4924970&amp;fp=&amp;is_play_url=1&amp;line=0&amp;referer=&amp;sign=7b7ac052056a286cbfcae620132259f3&amp;source=PackSourceEnum_AWEME_DETAIL&amp;target=6930865344705875214&amp;user_agent=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F76.0.3790.0%20Safari%2F537.36&amp;video_id=v0300ff60000c0nm2npd295umculn1l0&amp;webid=7060389414359598600"" type="""">",258,11,4,发布时间：2021-02-19 17:30
https://www.douyin.com/video/6930914203637206279,"<source class="""" src=""//v26-web.douyinvod.com/d8289107021651e480c62a3d7ee58578/61fe356a/video/tos/cn/tos-cn-ve-15/3a2c6d4f46c640e7b9fa8c1aec54bcce/?a=6383&amp;br=370&amp;bt=370&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWHeCq~AGZ&amp;l=021643876918189fdbddc0300fff0010aaf48c60000001f51b2b7&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=M2g5cHZ4bWRyMzMzO2kzM0ApaDxkOmZlaGQ0N2c6aTVmaWdhb21jMnE0bWtgLS00LWFzc2FeYGNeLmE0Li0vYC00MF86Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//v3-web.douyinvod.com/027b536a41d8b40961021ea3d248a1c4/61fe356a/video/tos/cn/tos-cn-ve-15/3a2c6d4f46c640e7b9fa8c1aec54bcce/?a=6383&amp;br=370&amp;bt=370&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWHeCq~AGZ&amp;l=021643876918189fdbddc0300fff0010aaf48c60000001f51b2b7&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=M2g5cHZ4bWRyMzMzO2kzM0ApaDxkOmZlaGQ0N2c6aTVmaWdhb21jMnE0bWtgLS00LWFzc2FeYGNeLmE0Li0vYC00MF86Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//v26-web.douyinvod.com/d8289107021651e480c62a3d7ee58578/61fe356a/video/tos/cn/tos-cn-ve-15/3a2c6d4f46c640e7b9fa8c1aec54bcce/?a=6383&amp;br=370&amp;bt=370&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWHeCq~AGZ&amp;l=021643876918189fdbddc0300fff0010aaf48c60000001f51b2b7&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=M2g5cHZ4bWRyMzMzO2kzM0ApaDxkOmZlaGQ0N2c6aTVmaWdhb21jMnE0bWtgLS00LWFzc2FeYGNeLmE0Li0vYC00MF86Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//www.douyin.com/aweme/v1/play/?aid=6383&amp;app_name=aweme&amp;channel=channel_pc_web&amp;device_platform=web&amp;did=0&amp;file_id=fbc327f07cd24011a7edb1ca7fac9aed&amp;fp=&amp;is_play_url=1&amp;line=0&amp;referer=&amp;sign=d3ad22db9b3341daf3f17dd06bc92d1c&amp;source=PackSourceEnum_AWEME_DETAIL&amp;target=6930914203637206279&amp;user_agent=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F76.0.3790.0%20Safari%2F537.36&amp;video_id=v0d00f780000c0nopa7jtu5sfmp6red0&amp;webid=7060397486918190600"" type="""">",385,13,14,发布时间：2021-02-19 18:07
https://www.douyin.com/video/6930958690648378624,"<source class="""" src=""//v26-web.douyinvod.com/2f990308b5fcbc847678b764f9f1abe9/61fe3132/video/tos/cn/tos-cn-ve-15/dd9bc6a9ee5f412eb5911e8acf66b35d/?a=6383&amp;br=458&amp;bt=458&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWHRdf~AGZ&amp;l=021643875812528fdbddc0300fff0010a84e5dd0000006f43f326&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=M21sNGk3ODR1MzMzOmkzM0ApOzk7NzM7NWU1NzY7NDw7OGc2bGIyZi9iYGtgLS0uLWFzcy8vM18zNjRjYDUvNWNiYmM6Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//v3-web.douyinvod.com/5102f9f819325d575a9cdf24dd10f0d7/61fe3132/video/tos/cn/tos-cn-ve-15/dd9bc6a9ee5f412eb5911e8acf66b35d/?a=6383&amp;br=458&amp;bt=458&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWHRdf~AGZ&amp;l=021643875812528fdbddc0300fff0010a84e5dd0000006f43f326&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=M21sNGk3ODR1MzMzOmkzM0ApOzk7NzM7NWU1NzY7NDw7OGc2bGIyZi9iYGtgLS0uLWFzcy8vM18zNjRjYDUvNWNiYmM6Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//v26-web.douyinvod.com/2f990308b5fcbc847678b764f9f1abe9/61fe3132/video/tos/cn/tos-cn-ve-15/dd9bc6a9ee5f412eb5911e8acf66b35d/?a=6383&amp;br=458&amp;bt=458&amp;cd=0%7C0%7C0%7C0&amp;ch=26&amp;cr=0&amp;cs=0&amp;cv=1&amp;dr=0&amp;ds=3&amp;er=&amp;ft=VgcwUVIIL7ThWHRdf~AGZ&amp;l=021643875812528fdbddc0300fff0010a84e5dd0000006f43f326&amp;lr=all&amp;mime_type=video_mp4&amp;net=0&amp;pl=0&amp;qs=0&amp;rc=M21sNGk3ODR1MzMzOmkzM0ApOzk7NzM7NWU1NzY7NDw7OGc2bGIyZi9iYGtgLS0uLWFzcy8vM18zNjRjYDUvNWNiYmM6Yw%3D%3D&amp;vl=&amp;vr="" type=""""><source class="""" src=""//www.douyin.com/aweme/v1/play/?aid=6383&amp;app_name=aweme&amp;channel=channel_pc_web&amp;device_platform=web&amp;did=0&amp;file_id=5f8e9e1f8832482cbf2789064b866282&amp;fp=verify_kz6p7jqc_zgNjp3pR_qQ7H_40PK_8iZT_mL6biRaPa88D&amp;is_play_url=1&amp;line=0&amp;referer=&amp;sign=95c12b9d1545979b33fb67b1548752aa&amp;source=PackSourceEnum_AWEME_DETAIL&amp;target=6930958690648378624&amp;user_agent=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F76.0.3790.0%20Safari%2F537.36&amp;video_id=v0d00f170000c0nrc1e524if51eioj90&amp;webid=7060392738781218334"" type="""">",221,27,5,发布时间：2021-02-19 20:59
